link,title,headline
https://bisnis.tempo.co/read/1773825/sri-mulyani-bicara-proses-pembahasan-ruu-apbn-2024-yang-disetujui-disahkan-jadi-uu,"Sri Mulyani Bicara Proses Pembahasan RUU APBN 2024 yang Disetujui Disahkan jadi UU","Sri Mulyani mengakui bahwa di dalam pembahasan dengan DPR RI, bahkan dalam tiga pekan terakhir banyak sekali perubahan terjadi."
https://tekno.tempo.co/read/1773827/pencarian-jodoh-dengan-bantuan-ai-berikut-daftar-aplikasi-dan-fungsinya,"Pencarian Jodoh dengan Bantuan AI, Berikut Daftar Aplikasi dan Fungsiny","Teknologi AI kini mulai disisipkan di beberapa aplikasi pencarian jodoh"
https://bisnis.tempo.co/read/1773826/kemenko-perekonomian-tren-pertumbuhan-cina-terus-menurun-satu-dekade-ini,"Kemenko Perekonomian: Tren Pertumbuhan Cina Terus Menurun Satu Dekade Ini","Ketua Tim Penasihat Ekonomi Kemenko Perekonomian Raden Pardede mengungkapkan tren pertumbuhan ekonomi Cina akan terus menurun dalam satu dekade ini."
https://bisnis.tempo.co/read/1773823/pindad-kementerian-pertahanan-pesan-10-ribu-unit-mobil-maung,"Pindad: Kementerian Pertahanan Pesan 10 Ribu Unit Mobil Maung","Direktur Utama PT Pindad Abraham Mose mengatakan harga kendaraan taktis Maung bersaing dengan mobil SUV."
https://bisnis.tempo.co/read/1773822/saham-antam-sempat-anjlok-terpengaruh-kekalahan-di-kasus-11-ton-emas,"Saham Antam Sempat Anjlok, Terpengaruh Kekalahan di Kasus 1,1 Ton Emas","Saham PT Aneka Tambang Tbk alias Antam (IDX: ANTM) disebut sempat anjlok setelah perusahaan kalah di kasus gugatan 1,1 ton emas."
https://metro.tempo.co/read/1773821/kemendikbud-jelaskan-penyebab-kebakaran-museum-nasional-bukan-dari-dalam-gedung,"Kemendikbud Jelaskan Penyebab Kebakaran Museum Nasional, Bukan dari Dalam Gedung","Kemendikbud mengklaim bahwa proses evakuasi artefak yang terdampak kebakaran Museum Nasional berjalan lancar."
https://travel.tempo.co/read/1773803/11-tempat-wisata-jakarta-terbaru-2023-cocok-dikunjungi-saat-akhir-pekan,"11 Tempat Wisata Jakarta Terbaru 2023, Cocok Dikunjungi Saat Akhir Pekan","11 tempat wisata Jakarta terbaru 2023 yang cocok dikunjungi saat weekend bersama keluarga dan teman terdekat."
https://otomotif.tempo.co/read/1773711/taksi-terbang-akan-diuji-coba-di-ikn-sebelum-17-agustus-2024,"Taksi Terbang Akan Diuji Coba di IKN Sebelum 17 Agustus 2024","Otorita Ibu Kota Nusantara (OIKN) menginformasikan bahwa taksi terbang bakal diuji coba di IKN sebelum 17 Agustus 2024."
https://bisnis.tempo.co/read/1773751/tugas-marketing-dan-fungsinya-dalam-perusahaan,"Tugas Marketing dan Fungsinya Dalam Perusahaan","Tugas marketing adalah menjalankan segala hal yang berkaitan dengan proses pemasaran. Berikut ini rincian tugas dan fungsi marketing."
https://seleb.tempo.co/read/1773796/14-rekomendasi-film-dan-serial-yang-tayang-di-disney-hotstar-september-2023,"14 Rekomendasi Film dan Serial yang Tayang di Disney+ Hotstar September 2023","Daftar film dan serial berbagai genre tayang di Disney+ Hotstar pada September 2023."
https://nasional.tempo.co/read/1773812/soal-data-intelijen-parpol-jokowi-sebut-sesuai-undang-undang,"Soal Data Intelijen Parpol, Jokowi Sebut Sesuai Undang-Undang","Presiden Jokowi menyebut dirinya rutin mendapat laporan dari berbagai lembaga intelijen. Laporan itu tak sebatas soal politik, tapi juga lainnya."
https://travel.tempo.co/read/1773888/kebakaran-museum-nasional-begini-reaksi-beberapa-museum-di-bandung,"Kebakaran Museum Nasional, Begini Reaksi Beberapa Museum di Bandung","Kebakaran di Museum Nasional, Jakarta membuat dua pengelola museum di Bandung melakukan serangkaian langkah untuk mencegah kejadian serupa."
https://bisnis.tempo.co/read/1773891/terkini-bisnis-profil-xinyi-group-yang-akan-investasi-di-pulau-rempang-penyebab-umkm-jadi-target-serangan-siber-para-hacker,"Terkini Bisnis: Profil Xinyi Group yang Akan Investasi di Pulau Rempang, Penyebab UMKM Jadi Target Serangan Siber Para Hacker","Berita terkini ekonomi bisnis hingga Selasa sore, 19 September 2023 antara lain profil Xinyi Group yang akan investasi di Pulau Rempang."
https://seleb.tempo.co/read/1773852/nayeon-twice-menang-gugatan-jyp-entertainment-tindak-tegas-yang-menghinanya,"Nayeon TWICE Menang Gugatan, JYP Entertainment Tindak Tegas yang Menghinany","JYP Entertainment tak segan mengambil tindakan hukum terhadap pencemaran nama baik yang ditujukan kepada Nayeon TWICE"
https://nasional.tempo.co/read/1773885/politikus-demokrat-sebut-ahy-sudah-titip-gagasan-perubahan-ke-prabowo,"Politikus Demokrat Sebut AHY Sudah Titip Gagasan Perubahan ke Prabowo","Partai Demokrat tetap akan mengusung gagasan perubahan untuk perbaikan meski bergabung dengan Koalisi Indonesia Maju."
https://bisnis.tempo.co/read/1773886/ombudsman-usulkan-het-gabah-untuk-kendalikan-harga-beras-pengamat-merugikan-petani,"Ombudsman Usulkan HET Gabah untuk Kendalikan Harga Beras, Pengamat: Merugikan Petani","Khudori mengatakan harge eceran tertinggi (HET) gabah sulit diterapkan."
https://tekno.tempo.co/read/1773883/cerita-putri-meraih-gelar-sarjana-terbaik-its-dengan-ipk-sempurna,"Cerita Putri Meraih Gelar Sarjana Terbaik ITS dengan IPK Sempurn","Putri menjadi wisudawan terbaik ITS dengan raihan IPK sempurna atau 4,00."
https://bola.tempo.co/read/1773882/susunan-pemain-timnas-u-24-indonesia-vs-kirgistan-di-asian-games-2023,"Susunan Pemain Timnas U-24 Indonesia vs Kirgistan di Asian Games 2023","Timnas U-24 Indonesia akan mengawali perjuangan di Asian Games 2023 pada Selasa, 19 September 2023."
https://bisnis.tempo.co/read/1773817/3-cara-menabung-di-bibit-ada-fitur-auto-debetnya,"3 Cara Menabung di Bibit, Ada Fitur Auto Debetny","Mulai investasi dari sekarang untuk mempersiapkan masa depan. Anda bisa memulainya dengan aplikasi Bibit. Simak cara menabung di Bibit."
https://dunia.tempo.co/read/1773847/rusia-pastikan-putin-dan-xi-jinping-akan-bertemu-di-beijing-pada-bulan-depan,"Rusia Pastikan Putin dan Xi Jinping akan Bertemu di Beijing pada Bulan Depan","Presiden Rusia Vladimir Putin akan melakukan perjalanan ke Beijing pada Oktober 2023 untuk melakukan pembicaraan dengan Presiden Cina Xi Jinping."
https://gaya.tempo.co/read/1773875/ini-alasan-tidak-dianjurkan-tidur-tengkurap,"Ini Alasan Tidak Dianjurkan Tidur Tengkurap","Menghabiskan waktu tidur tengkurap ternyata dapat menyebabkan nyeri pada bagian tubuh tertentu. Mengapa demikian?"
https://bisnis.tempo.co/read/1773879/cadangan-nikel-indonesia-akan-habis-dalam-15-tahun-peneliti-tii-kekhawatiran-yang-rasional,"Cadangan Nikel Indonesia Akan Habis dalam 15 Tahun, Peneliti TII: Kekhawatiran yang Rasional","Peneliti Bidang Ekonomi pusat penelitian kebijakan publik The Indonesian Institute (TII) Putu Rusta Adijaya menyebut cadangan nikel Indonesia terbatas"
https://bisnis.tempo.co/read/1773877/dorong-penguatan-kepengurusan-bank-ojk-terbitkan-aturan-tata-kelola-bank-umum,"Dorong Penguatan Kepengurusan Bank, OJK Terbitkan Aturan Tata Kelola Bank Umum","Otoritas Jasa Keuangan (OJK) menerbitkan Peraturan OJK Nomor 17 Tahun 2023 tentang Penerapan Tata Kelola bagi Bank Umum."
https://nasional.tempo.co/read/1773865/kuncoro-wibowo-tersangka-kpk-korupsi-bansos-beras-kemensos-di-mana-saja-pernah-bekerja,"Kuncoro Wibowo Tersangka KPK Korupsi Bansos Beras Kemensos, di Mana Saja Pernah Bekerja?","Eks Dorut PT Transjakarta Kuncoro Wibowo ditetapkan KPK sebagai tersangka korupsi bansos beras Kemensos. Ini profilnya."
https://nasional.tempo.co/read/1773870/survei-lsi-denny-ja-anies-baswedan-unggul-di-pemilih-partai-islam,"Survei LSI Denny JA: Anies Baswedan Unggul di Pemilih Partai Islam","Dalam survei untuk pemilih di partai Islam, elektabilitas Anies Baswedan mengungguli Prabowo Subianto dan Ganjar Pranowo."
https://tekno.tempo.co/read/1773874/meski-berbentuk-aneh-ikan-tembakul-bisa-dikonsumsi-ini-khasiatnya,"Meski Berbentuk Aneh, Ikan Tembakul Bisa Dikonsumsi, Ini Khasiatnya","Ikan tembakul atau inkan amfibi ini kaya akan protein yang baik untuk tubuh."
https://bisnis.tempo.co/read/1773873/gelar-rups-luar-biasa-ini-jajaran-komisaris-dan-direksi-bni,"Gelar RUPS Luar Biasa, Ini Jajaran Komisaris dan Direksi BNI","PT Bank Negara Indonesia (Persero) Tbk atau BNI telah melakukan Rapat Umum Pemegang Saham Luar Biasa (RUPS-LB). Ini hasilnya."
https://sport.tempo.co/read/1773872/mengenal-logo-asian-games-2023,"Mengenal Logo Asian Games 2023","Acara Asian Games 2023 akan menjadi tanda dimulainya pesta olahraga bagi negara-negara Asia. Sebelumnya, Asian Games rencanya digelar pada 2022."
https://otomotif.tempo.co/read/1773871/fdr-day-bandung-diramaikan-100-komunitas-pecahkan-rekor-muri,"FDR Day Bandung Diramaikan 100 Komunitas, Pecahkan Rekor Muri","Acara FDR Day sukses digelar di Saparua Park, Bandung, dan mengundang 100 pengendara motor dari 100 komunitas motor pada Minggu, 17 September 2023."
https://bisnis.tempo.co/read/1773809/kode-swift-bank-bri-dan-cara-menggunakannya-untuk-transaksi,"Kode SWIFT Bank BRI dan Cara Menggunakannya untuk Transaksi","Kode SWIFT BRI dapat Anda ketahui dengan menghubungi customer service BRI atau mengakses website tertentu. Berikut ini kode SWIFT Bank BRI."
https://dunia.tempo.co/read/1773839/alasan-pemecatan-menlu-qin-gang-selingkuh-saat-menjabat-dubes-as-untuk-cina,"Alasan Pemecatan Menlu Qin Gang: Selingkuh saat Menjabat Dubes AS untuk Cina","Cina memecat Qin Gang dari menlu setelah penyelidikan menyimpulkan bahwa dia berselingkuh dan menjadi ayah saat menjabat duta besar untuk AS"
https://bola.tempo.co/read/1773869/erick-thohir-ungkap-2-fasiltas-gelora-bung-tomo-yang-perlu-direnovasi-untuk-piala-dunia-u-17-2023,"Erick Thohir Ungkap 2 Fasiltas Gelora Bung Tomo yang Perlu Direnovasi untuk Piala Dunia U-17 2023","Stadion Gelora Bung Tomo, Surabaya, bakal menjadi tempat pembukaan Piala Dunia U-17 2023 di Indonesia."
https://bisnis.tempo.co/read/1773868/bni-gelar-rups-luar-biasa-ini-hasilnya,"BNI Gelar RUPS Luar Biasa, Ini Hasilny","Bank Negara Indonesia (Persero) Tbk atau BNI memaparkan hasil Rapat Umum Pemegang Saham Luar Biasa (RUPS-LB) Tahun 2023."
https://bisnis.tempo.co/read/1773867/cerita-apbn-bekerja-keras-selama-4-tahun-sri-mulyani-memastikan-ekonomi-berdasarkan-keadilan,"Cerita APBN Bekerja Keras selama 4 Tahun, Sri Mulyani: Memastikan Ekonomi Berdasarkan Keadilan","Menteri Keuangan Sri Mulyani Indrawati mengatakan selama 4 tahun banyak sekali pelajaran bahwa ketidakpastian global akan selalu ada dan APBN sebagai instrumen yang strategis harus mampu melaksanakan tugas alokasi distribusi dan stabilisasi."
https://gaya.tempo.co/read/1773866/resep-sambal-roa-dan-cara-mudah-membuatnya-di-rumah,"Resep Sambal Roa dan Cara Mudah Membuatnya di Rumah","kunci resep sambal roa adalah ikan roa yang baik"
https://travel.tempo.co/read/1773860/bubur-sumsum-hidangan-bubur-tradisional-khas-jawa,"Bubur Sumsum: Hidangan Bubur Tradisional Khas Jaw","Secara historis, bubur sumsum memiliki akar di Pulau Jawa, terutama di Jawa Tengah dan Jawa Timur."
https://sport.tempo.co/read/1773864/chico-wardoyo-ester-nurumi-komang-ayu-siap-debut-di-bulu-tangkis-asian-games-2023,"Chico Wardoyo, Ester Nurumi, Komang Ayu Siap Debut di Bulu Tangkis Asian Games 2023","Chico Aura Dwi Wardoyo, Komang Ayu Cahya Dewi, dan Ester Nurumi Tri Wardoyo, menantikan debut dalam ajang Asian Games 2023."
https://bisnis.tempo.co/read/1773863/dpr-setujui-anggaran-belanja-pemerintah-pusat-rp-1-090-triliun-sri-mulyani-untuk-pemilu-psn-hingga-gaji-asn,"DPR Setujui Anggaran Belanja Pemerintah Pusat Rp 1.090 Triliun, Sri Mulyani: Untuk Pemilu, PSN, hingga Gaji ASN","Menteri Sri Mulyani Indrawati mengatakan bahwa DPR setuju anggaran belanja pemerintah pusat Rp 1.090 triliun. Untuk Pemilu, PSN, hingga gaji ASN."
https://metro.tempo.co/read/1773862/bandar-narkoba-alex-bonpis-pembeli-sabu-teddy-minahasa-jalani-sidang-tuntutan-pekan-depan,"Bandar Narkoba Alex Bonpis Pembeli Sabu Teddy Minahasa Jalani Sidang Tuntutan Pekan Depan","Bandar narkoba Kampung Bahari Alex Bonpis akan menjalani sidang tuntutan di PN Jakarta Utara pekan depan. Pembeli sabu Teddy Minahasa."
https://bola.tempo.co/read/1773861/kabar-terbaru-timnas-u-17-indonesia-tiba-di-jerman-skuad-asuhan-bima-sakti-masih-adaptasi,"Kabar Terbaru Timnas U-17 Indonesia: Tiba di Jerman, Skuad Asuhan Bima Sakti Masih Adaptasi","Pelatih Bima Sakti mengungkapkan alasannya belum memulai latihan normal untuk timnas U-17 Indonesia."
https://bisnis.tempo.co/read/1773859/profil-karen-agustiawan-mantan-bos-pertamina-yang-diperiksa-kpk-terkait-korupsi-lng,"Profil Karen Agustiawan, Mantan Bos Pertamina yang Diperiksa KPK Terkait Korupsi LNG","Profil Karen Agustiawan, Mantan Direktur Utama PT Pertamina periode 2009-2014 yang diperiksa terkait korupsi LNG"
https://nasional.tempo.co/read/1773854/selain-jokowi-mahfud-md-pernah-sebut-punya-data-intelijen-kapan,"Selain Jokowi, Mahfud MD Pernah Sebut Punya Data Intelijen, Kapan?","Jokowi sebut punya data intelijen arah parpol, yang mengundang polemik. Sebelumnya Mahfud MD pernah sebut ia terima data intelijen di Komisi III DPR."
https://seleb.tempo.co/read/1773856/sinopsis-killers-of-the-flower-moon-film-baru-leonardo-dicaprio-tentang-pembantaian-suku-indian-dan-rebutan-tambang-minyak,"Sinopsis Killers Of The Flower Moon, Film Baru Leonardo DiCaprio Tentang Pembantaian Suku Indian dan Rebutan Tambang Minyak","Film Killers Of The Flower Moon menampilkan Leonardo DiCaprio sebagai pemain utama dan akan tayang mulai 20 Oktober mendatang. Lalu, siapa saja pemerannya dan bagaimana sinopsisnya?"
https://sport.tempo.co/read/1773855/jokowi-lepas-kontingen-indonesia-untuk-asian-games-2023-optimistis-masuk-10-besar,"Jokowi Lepas Kontingen Indonesia untuk Asian Games 2023, Optimistis Masuk 10 Besar","Presiden Jokowi memberangkatkan kontingen Indonesia untuk Asian Games 2023, dengan menargetkan masuk 10 besar. Apa argumentasinya?"
https://dunia.tempo.co/read/1773830/ada-pencurian-uni-eropa-tahan-bantuan-pangan-untuk-somalia,"Ada Pencurian, Uni Eropa Tahan Bantuan Pangan untuk Somalia","Uni Eropa menahan untuk sementara bantuan pangan untuk Somalia setelah PBB temukan kasus pencurian meluas."
https://gaya.tempo.co/read/1773848/3-manfaat-bubur-sumsum-bagi-kesehatan,"3 Manfaat Bubur Sumsum bagi Kesehatan","Bubur sumsum memiliki banyak manfaat bagi kesehatan manusia."
https://metro.tempo.co/read/1773851/viral-gus-iqdam-dapat-perlakuan-buruk-di-bandara-ini-penjelasan-imigrasi-soekarno-hatta,"Viral Gus Iqdam Dapat Perlakuan Buruk di Bandara, Ini Penjelasan Imigrasi Soekarno-Hatta","Kantor Imigrasi Soekarno Hatta angkat bicara pengalaman tidak menyenangkan yang dialami oleh Gus Iqdam sat akan terbang ke Taiwan."
https://seleb.tempo.co/read/1773798/sandra-dewi-ingatkan-punya-pasangan-pecinta-disney-harus-siap-banyak-permintaan,"Sandra Dewi Ingatkan Punya Pasangan Pecinta Disney Harus Siap Banyak Permintaan","Sandra Dewi yang juga pecinta Disney berbagi daftar permintaan yang menjadi impian saat berkunjung ke Disneyland"
https://bisnis.tempo.co/read/1773849/profil-xinyi-group-yang-disebut-menteri-bahlil-buat-indonesia-merugi-bila-tak-jadi-investasi-di-pulau-rempang,"Profil Xinyi Group yang Disebut Menteri Bahlil Buat Indonesia Merugi Bila Tak Jadi Investasi di Pulau Rempang","Menteri Investasi/Kepala BKPM Bahlil Lahadalia mengatakan Indonesia bakal rugi jika perusahaan China Xinyi Group batal investasi di Pulau Rempang, Batam."
https://bola.tempo.co/read/1773850/jis-tak-jadi-tempat-pembukaan-piala-dunia-u-17-2023-ini-penjelasan-menpora-dito-ariotedjo,"JIS Tak Jadi Tempat Pembukaan Piala Dunia U-17 2023, Ini Penjelasan Menpora Dito Ariotedjo","Menpora Dito Ariotedjo mengatakan pembukaan Piala Dunia U-17 2023 tidak akan digelar besar-besaran."
https://bisnis.tempo.co/read/1773845/6-instansi-pusat-yang-tidak-buka-pendaftaran-cpns-dan-pppk-2023,"6 Instansi Pusat yang Tidak Buka Pendaftaran CPNS dan PPPK 2023","Daftar instansi pusat yang tidak buka seleksi CPNS dan PPPK 2023, di antaranya Kemenko Marves, Sekretariat Jenderal MK, dan Ombudsman RI"
https://bola.tempo.co/read/1773844/piala-dunia-u-17-2023-erick-thohir-ungkap-alasan-timnas-u-17-indonesia-main-di-surabaya-selama-fase-grup,"Piala Dunia U-17 2023: Erick Thohir Ungkap Alasan Timnas U-17 Indonesia Main di Surabaya Selama Fase Grup","Ketua Umum PSSI Erick Thohir mengatakan ini merupakan keputusan yang ditetapkan FIFA setelah melihat hasil undian grup Piala Dunia U-17 2023."
https://otomotif.tempo.co/read/1773699/indonesia-berpotensi-kembangkan-baterai-kendaraan-listrik-dengan-argentina,"Indonesia Berpotensi Kembangkan Baterai Kendaraan Listrik dengan Argentin","Kamar Dagang dan Industri Indonesia (Kadin) melihat adanya peluang untuk mengembangkan baterai kendaraan listrik dengan Argentina, Chile dan Peru."
https://bisnis.tempo.co/read/1773764/pengertian-pekerjaan-freelance-dan-contohnya,"Pengertian Pekerjaan Freelance dan Contohny","Pekerjaan freelance saat ini banyak diminati oleh anak muda. Simak apa itu freelance dan contoh freelance yang banyak dicari saat ini."
https://travel.tempo.co/read/1773801/mengintip-koleksi-ruangan-prasejarah-yang-terdampak-kebakaran-museum-nasional,"Mengintip Koleksi Ruangan Prasejarah yang Terdampak Kebakaran Museum Nasional","Terdapat 817 koleksi di enam ruangan Gedung A Prasejarah yang terdampak kebakaran Museum Nasional."
https://dunia.tempo.co/read/1773829/menlu-cina-ke-rusia-g7-desak-beijing-tekan-moskow-hentikan-perang-ukraina,"Menlu Cina ke Rusia, G7 Desak Beijing Tekan Moskow Hentikan Perang Ukrain","Negara-negara anggota Kelompok Tujuh (G7) pada Selasa 19 September 2023 meminta Cina agar menekan Rusia supaya menghentikan agresi di Ukraina."
https://bola.tempo.co/read/1773920/duel-ac-milan-vs-newcastle-united-di-liga-champions-stefano-pioli-usung-misi-untuk-bangkit,"Duel AC Milan vs Newcastle United di Liga Champions, Stefano Pioli Usung Misi untuk Bangkit","Laga antara AC Milan vs Newcastle United di Liga Champions berlangsung di San Siro pada Selasa, 19 September 2023, pukul 23.45 WIB"
https://metro.tempo.co/read/1773918/wali-kota-depok-penggerudukan-kapel-di-cinere-karena-salah-paham,"Wali Kota Depok: Penggerudukan Kapel di Cinere Karena Salah Paham","Wali Kota Depok Mohammad Idris mengungkap adanya salah paham dan soal izin pemanfaatan ruko dalam kasus penggerudukan kapel di Cinere."
https://nasional.tempo.co/read/1773917/selebgram-nur-utami-ditangkap-begini-perannya-dalam-jaringan-narkoba-fredy-pratama,"Selebgram Nur Utami Ditangkap, Begini Perannya dalam Jaringan Narkoba Fredy Pratam","Bareskrim Mabes Polri menangkap selebgram asal Sulawesi Selatan, Nur Utami, berkaitan dengan jaringan narkoba Fredy Pratama."
https://bisnis.tempo.co/read/1773913/antam-buka-suara-imbas-pk-sengketa-emas-11-ton-yang-ditolak-ma,"Antam Buka Suara Imbas PK Sengketa Emas 1,1 Ton yang Ditolak MA"," Putusan kasasi MA telah memenangkan Budi Said, tapi Antam mengajukan permohonan PK pada 21 Juni 2023."
https://bola.tempo.co/read/1773915/erick-thohir-stadion-piala-dunia-u-17-steril-akhir-oktober-bagaimana-nasib-klub,"Erick Thohir: Stadion Piala Dunia U-17 Steril Akhir Oktober, Bagaimana Nasib Klub?","Ketua Umum PSSI Erick Thohir mengatakan persiapan Piala Dunia U-17 2023 harus sudah selesai pada akhir Oktober."
https://bisnis.tempo.co/read/1773914/tidak-cukup-insentif-pengamat-ugm-ingatkan-pentingnya-infrastruktur-dorong-penggunaan-motor-listrik,"Tidak Cukup Insentif, Pengamat UGM Ingatkan Pentingnya Infrastruktur Dorong Penggunaan Motor Listrik","Pengamat dari UGM Fahmy Radhi mengatakan pemberian insentif saja tidak cukup untuk mendorong masyarakat menggunakan motor listrik."
